transaction_id,account_id,transaction_date,transaction_type,amount
TRX-0000875,ACC-000386,2023-06-21 19:00:00,Card Payment,-209.03
TRX-0041968,ACC-000386,2023-06-27 05:00:00,Card Payment,-88.45
TRX-0048462,ACC-000386,2023-06-28 05:00:00,Card Payment,-139.42
TRX-0031881,ACC-000386,2023-06-29 01:00:00,ATM Withdrawal,-189.56
TRX-0008512,ACC-000386,2023-07-02 16:00:00,Transfer Out,-322.01
TRX-0040645,ACC-000386,2023-07-29 14:00:00,Card Payment,-23.06
TRX-0009474,ACC-000386,2023-08-09 06:00:00,Card Payment,-371.67
TRX-0025155,ACC-000386,2023-08-30 11:00:00,Card Payment,-147.55
TRX-0044501,ACC-000386,2023-09-23 19:00:00,Transfer Out,-27.82
TRX-0049332,ACC-000386,2023-10-03 12:00:00,ATM Withdrawal,-105.47
TRX-0017463,ACC-000386,2023-10-23 17:00:00,Transfer Out,-25.5
TRX-0024282,ACC-000386,2023-11-05 18:00:00,Transfer Out,-90.05
TRX-0043778,ACC-000386,2023-11-11 05:00:00,Transfer In,210.8
TRX-0028297,ACC-000386,2023-12-15 00:00:00,Transfer Out,-196.24
TRX-0006937,ACC-000387,2023-01-01 06:00:00,Card Payment,-206.12
TRX-0009654,ACC-000387,2023-01-04 15:00:00,Card Payment,-222.21
TRX-0038079,ACC-000387,2023-01-07 17:00:00,Card Payment,-392.17
TRX-0005780,ACC-000387,2023-01-08 01:00:00,Salary Deposit,171.35
TRX-0025071,ACC-000387,2023-01-11 08:00:00,Card Payment,-180.67
TRX-0035913,ACC-000387,2023-01-11 08:00:00,Salary Deposit,6.17
TRX-0027322,ACC-000387,2023-01-14 01:00:00,Transfer In,142.51
TRX-0004736,ACC-000387,2023-01-18 10:00:00,ATM Withdrawal,-88.79
TRX-0000103,ACC-000387,2023-01-20 14:00:00,Transfer In,25.09
TRX-0002371,ACC-000387,2023-01-23 07:00:00,Salary Deposit,18.0
TRX-0031209,ACC-000387,2023-02-01 00:00:00,Card Payment,-258.1
TRX-0000512,ACC-000387,2023-02-17 22:00:00,Card Payment,-63.58
TRX-0027648,ACC-000387,2023-03-13 12:00:00,Card Payment,-41.37
TRX-0002336,ACC-000387,2023-03-22 03:00:00,Transfer Out,-132.13
TRX-0041653,ACC-000387,2023-03-26 18:00:00,Card Payment,-167.63
TRX-0045669,ACC-000387,2023-03-27 06:00:00,Transfer Out,-10.4
TRX-0018067,ACC-000387,2023-03-30 15:00:00,Card Payment,-68.65
TRX-0000613,ACC-000387,2023-04-06 13:00:00,Transfer In,27.36
TRX-0042139,ACC-000387,2023-04-08 10:00:00,ATM Withdrawal,-285.25
TRX-0005721,ACC-000387,2023-04-09 19:00:00,Transfer Out,-217.77
TRX-0036709,ACC-000387,2023-04-11 07:00:00,Card Payment,-177.49
TRX-0030710,ACC-000387,2023-04-18 07:00:00,Card Payment,-290.56
TRX-0004611,ACC-000387,2023-04-20 05:00:00,Card Payment,-102.78
TRX-0016785,ACC-000387,2023-04-27 21:00:00,ATM Withdrawal,-314.25
TRX-0045018,ACC-000387,2023-05-09 14:00:00,ATM Withdrawal,-37.57
TRX-0036970,ACC-000387,2023-05-25 15:00:00,Card Payment,-174.17
TRX-0026766,ACC-000387,2023-05-26 12:00:00,Transfer Out,-49.44
TRX-0026492,ACC-000387,2023-05-28 20:00:00,Card Payment,-68.24
TRX-0010069,ACC-000387,2023-06-15 13:00:00,Card Payment,-163.11
TRX-0005689,ACC-000387,2023-06-23 14:00:00,Card Payment,-56.81
TRX-0047057,ACC-000387,2023-06-25 04:00:00,Card Payment,-144.93
TRX-0009760,ACC-000387,2023-06-27 13:00:00,Transfer In,165.65
TRX-0029276,ACC-000387,2023-07-03 09:00:00,Transfer Out,-238.15
TRX-0048104,ACC-000387,2023-07-07 21:00:00,Card Payment,-78.81
TRX-0019980,ACC-000387,2023-07-16 05:00:00,Transfer In,169.17
TRX-0019388,ACC-000387,2023-07-23 11:00:00,Card Payment,-44.21
TRX-0011445,ACC-000387,2023-08-03 23:00:00,Card Payment,-524.58
TRX-0030370,ACC-000387,2023-08-06 08:00:00,Transfer In,174.55
TRX-0001184,ACC-000387,2023-08-09 01:00:00,Fee,-69.22
TRX-0016648,ACC-000387,2023-09-03 21:00:00,Card Payment,-10.54
TRX-0037615,ACC-000387,2023-09-16 04:00:00,Transfer In,179.82
TRX-0024443,ACC-000387,2023-09-27 07:00:00,Transfer Out,-554.76
TRX-0044308,ACC-000387,2023-09-28 10:00:00,Card Payment,-142.29
TRX-0028993,ACC-000387,2023-09-28 23:00:00,Card Payment,-491.72
TRX-0043650,ACC-000387,2023-10-05 07:00:00,Card Payment,-97.02
TRX-0047458,ACC-000387,2023-10-06 00:00:00,Transfer In,198.05
TRX-0045139,ACC-000387,2023-10-06 02:00:00,Card Payment,-14.2
TRX-0018162,ACC-000387,2023-10-07 20:00:00,ATM Withdrawal,-149.57
TRX-0006746,ACC-000387,2023-10-08 15:00:00,Card Payment,-242.04
TRX-0003958,ACC-000387,2023-10-16 12:00:00,Card Payment,-344.49
TRX-0039292,ACC-000387,2023-10-17 08:00:00,Fee,-8.82
TRX-0030652,ACC-000387,2023-10-19 08:00:00,Transfer Out,-167.52
TRX-0038149,ACC-000387,2023-11-01 13:00:00,Salary Deposit,579.9
TRX-0012658,ACC-000387,2023-11-18 17:00:00,Transfer Out,-24.7
TRX-0036755,ACC-000387,2023-11-30 07:00:00,Transfer Out,-28.61
TRX-0003473,ACC-000387,2023-12-04 22:00:00,Transfer Out,-169.84
TRX-0038167,ACC-000387,2023-12-06 03:00:00,Transfer Out,-331.86
TRX-0024988,ACC-000387,2023-12-11 18:00:00,Transfer Out,-266.54
TRX-0014473,ACC-000387,2023-12-14 11:00:00,Card Payment,-334.78
TRX-0022469,ACC-000387,2023-12-14 16:00:00,Transfer In,81.17
TRX-0005601,ACC-000387,2023-12-22 07:00:00,Card Payment,-12.71
TRX-0046072,ACC-000387,2023-12-24 20:00:00,Card Payment,-19.51
TRX-0041489,ACC-000388,2023-01-09 10:00:00,Fee,-17.66
TRX-0035337,ACC-000388,2023-01-20 13:00:00,Salary Deposit,107.07
TRX-0028358,ACC-000388,2023-01-22 17:00:00,Card Payment,-37.33
TRX-0004102,ACC-000388,2023-01-24 00:00:00,Card Payment,-7.69
TRX-0000905,ACC-000388,2023-01-31 08:00:00,Card Payment,-627.76
TRX-0045423,ACC-000388,2023-02-01 03:00:00,Fee,-374.35
TRX-0024665,ACC-000388,2023-02-21 18:00:00,Transfer Out,-12.25
TRX-0035481,ACC-000388,2023-02-22 19:00:00,Fee,-16.58
TRX-0035584,ACC-000388,2023-02-27 15:00:00,Transfer Out,-59.36
TRX-0043700,ACC-000388,2023-03-06 16:00:00,Card Payment,-6.41
TRX-0044245,ACC-000388,2023-03-13 13:00:00,Card Payment,-357.12
TRX-0006516,ACC-000388,2023-04-11 14:00:00,Transfer Out,-15.21
TRX-0024585,ACC-000388,2023-04-19 04:00:00,Transfer In,24.44
TRX-0045044,ACC-000388,2023-04-26 22:00:00,Card Payment,-71.6
TRX-0031646,ACC-000388,2023-04-27 01:00:00,Card Payment,-288.44
TRX-0005597,ACC-000388,2023-05-06 17:00:00,Transfer Out,-184.52
TRX-0030878,ACC-000388,2023-05-14 04:00:00,Card Payment,-68.42
TRX-0029717,ACC-000388,2023-05-18 10:00:00,Transfer In,264.99
TRX-0046420,ACC-000388,2023-05-23 06:00:00,Transfer Out,-178.21
TRX-0048428,ACC-000388,2023-05-28 21:00:00,Fee,-56.6
TRX-0012429,ACC-000388,2023-06-02 15:00:00,Transfer In,232.8
TRX-0020914,ACC-000388,2023-06-10 18:00:00,Card Payment,-196.28
TRX-0017173,ACC-000388,2023-06-18 01:00:00,Transfer In,15.78
TRX-0037738,ACC-000388,2023-06-18 11:00:00,ATM Withdrawal,-329.19
TRX-0010520,ACC-000388,2023-06-28 16:00:00,Salary Deposit,117.37
TRX-0023850,ACC-000388,2023-06-29 18:00:00,Card Payment,-319.21
TRX-0042041,ACC-000388,2023-07-02 19:00:00,Transfer Out,-147.03
TRX-0001659,ACC-000388,2023-07-21 01:00:00,Transfer Out,-203.37
TRX-0029654,ACC-000388,2023-07-23 01:00:00,Card Payment,-113.36
TRX-0035104,ACC-000388,2023-07-27 13:00:00,Transfer In,778.52
TRX-0029753,ACC-000388,2023-08-12 13:00:00,Card Payment,-46.53
TRX-0011303,ACC-000388,2023-08-18 13:00:00,Transfer In,222.4
TRX-0026048,ACC-000388,2023-08-20 18:00:00,Salary Deposit,135.14
TRX-0021838,ACC-000388,2023-08-21 23:00:00,Transfer In,106.38
TRX-0048977,ACC-000388,2023-08-27 23:00:00,Transfer In,2.15
TRX-0024961,ACC-000388,2023-08-30 05:00:00,Card Payment,-114.95
TRX-0043009,ACC-000388,2023-09-14 13:00:00,Card Payment,-68.96
TRX-0029761,ACC-000388,2023-09-19 06:00:00,Transfer In,0.81
TRX-0038161,ACC-000388,2023-10-02 07:00:00,Transfer Out,-507.15
TRX-0036892,ACC-000388,2023-10-02 23:00:00,ATM Withdrawal,-470.68
TRX-0030633,ACC-000388,2023-10-24 10:00:00,Card Payment,-204.37
TRX-0048933,ACC-000388,2023-10-28 17:00:00,Transfer In,19.38
TRX-0022865,ACC-000388,2023-11-16 20:00:00,Fee,-6.54
TRX-0016926,ACC-000388,2023-12-09 08:00:00,Transfer In,2.65
TRX-0001196,ACC-000388,2023-12-10 11:00:00,Transfer In,367.62
TRX-0025546,ACC-000388,2023-12-10 16:00:00,Transfer In,18.85
TRX-0019884,ACC-000388,2023-12-20 05:00:00,Salary Deposit,106.77
TRX-0020919,ACC-000388,2023-12-23 00:00:00,ATM Withdrawal,-163.96
TRX-0036830,ACC-000389,2023-01-04 07:00:00,Transfer Out,-49.88
TRX-0010749,ACC-000389,2023-01-08 08:00:00,Transfer In,182.83
TRX-0025590,ACC-000389,2023-01-17 16:00:00,Transfer Out,-13.99
TRX-0037212,ACC-000389,2023-02-20 09:00:00,Card Payment,-79.86
TRX-0025522,ACC-000389,2023-02-21 21:00:00,Card Payment,-121.69
TRX-0013838,ACC-000389,2023-02-22 08:00:00,Transfer In,31.96
TRX-0014875,ACC-000389,2023-03-05 17:00:00,Transfer Out,-593.56
TRX-0024822,ACC-000389,2023-03-07 08:00:00,Card Payment,-253.37
TRX-0022704,ACC-000389,2023-03-13 03:00:00,Transfer Out,-60.84
TRX-0003244,ACC-000389,2023-03-13 09:00:00,Transfer In,98.44
TRX-0011155,ACC-000389,2023-03-27 17:00:00,ATM Withdrawal,-0.87
TRX-0025942,ACC-000389,2023-04-14 17:00:00,ATM Withdrawal,-54.63
TRX-0020108,ACC-000389,2023-05-07 08:00:00,Transfer In,13.73
TRX-0027527,ACC-000389,2023-05-13 17:00:00,Card Payment,-32.54
TRX-0009475,ACC-000389,2023-05-24 04:00:00,Card Payment,-170.53
TRX-0041874,ACC-000389,2023-05-28 19:00:00,Transfer Out,-313.82
TRX-0041249,ACC-000389,2023-05-31 05:00:00,Card Payment,-43.85
TRX-0025981,ACC-000389,2023-06-05 14:00:00,Card Payment,-17.13
TRX-0005151,ACC-000389,2023-06-08 20:00:00,Card Payment,-331.66
TRX-0025440,ACC-000389,2023-06-13 03:00:00,ATM Withdrawal,-134.42
TRX-0017119,ACC-000389,2023-07-06 16:00:00,Card Payment,-57.54
TRX-0015763,ACC-000389,2023-07-25 01:00:00,Card Payment,-617.49
TRX-0035727,ACC-000389,2023-08-03 12:00:00,Transfer In,234.27
TRX-0027018,ACC-000389,2023-08-11 18:00:00,Card Payment,-174.38
TRX-0037884,ACC-000389,2023-08-20 09:00:00,Card Payment,-184.04
TRX-0048829,ACC-000389,2023-08-23 10:00:00,Card Payment,-159.31
TRX-0047586,ACC-000389,2023-09-19 12:00:00,Card Payment,-254.18
TRX-0018470,ACC-000389,2023-09-28 17:00:00,Card Payment,-147.79
TRX-0007902,ACC-000389,2023-10-18 12:00:00,Transfer Out,-67.2
TRX-0019270,ACC-000389,2023-11-08 11:00:00,ATM Withdrawal,-128.04
TRX-0011843,ACC-000389,2023-11-09 08:00:00,Salary Deposit,84.84
TRX-0046039,ACC-000389,2023-12-17 17:00:00,Transfer In,62.66
TRX-0031446,ACC-000390,2023-01-08 21:00:00,ATM Withdrawal,-136.57
TRX-0047509,ACC-000390,2023-01-20 22:00:00,Transfer In,159.88
TRX-0021138,ACC-000390,2023-02-05 11:00:00,ATM Withdrawal,-190.8
TRX-0003672,ACC-000390,2023-02-23 10:00:00,Transfer Out,-205.83
TRX-0026695,ACC-000390,2023-02-25 08:00:00,Transfer Out,-48.88
TRX-0000444,ACC-000390,2023-03-01 09:00:00,Transfer In,73.84
TRX-0028087,ACC-000390,2023-04-03 09:00:00,Salary Deposit,329.02
TRX-0038257,ACC-000390,2023-04-07 12:00:00,Transfer In,69.15
TRX-0039162,ACC-000390,2023-04-15 19:00:00,Card Payment,-87.09
TRX-0049046,ACC-000390,2023-04-21 18:00:00,Transfer Out,-104.89
TRX-0026208,ACC-000390,2023-05-09 22:00:00,Card Payment,-67.98
TRX-0005276,ACC-000390,2023-05-31 00:00:00,Card Payment,-14.24
TRX-0032234,ACC-000390,2023-06-07 14:00:00,Card Payment,-203.43
TRX-0030277,ACC-000390,2023-06-07 17:00:00,ATM Withdrawal,-154.51
TRX-0001441,ACC-000390,2023-06-08 20:00:00,ATM Withdrawal,-41.91
TRX-0015479,ACC-000390,2023-06-13 17:00:00,Transfer Out,-202.54
TRX-0040476,ACC-000390,2023-06-28 18:00:00,Transfer Out,-267.02
TRX-0000019,ACC-000390,2023-07-07 14:00:00,Transfer In,77.78
TRX-0006501,ACC-000390,2023-07-08 20:00:00,Card Payment,-106.45
TRX-0037372,ACC-000390,2023-07-15 12:00:00,Fee,-666.38
TRX-0037135,ACC-000390,2023-07-27 08:00:00,ATM Withdrawal,-242.79
TRX-0037040,ACC-000390,2023-08-03 07:00:00,Transfer Out,-34.29
TRX-0035847,ACC-000390,2023-08-10 22:00:00,Fee,-320.5
TRX-0044333,ACC-000390,2023-08-23 18:00:00,Transfer In,61.68
TRX-0013224,ACC-000390,2023-08-24 04:00:00,Fee,-266.13
TRX-0009786,ACC-000390,2023-08-25 13:00:00,Card Payment,-139.6
TRX-0000624,ACC-000390,2023-09-04 22:00:00,ATM Withdrawal,-55.53
TRX-0001263,ACC-000390,2023-09-08 15:00:00,Transfer In,187.07
TRX-0038709,ACC-000390,2023-09-21 05:00:00,ATM Withdrawal,-56.74
TRX-0026073,ACC-000390,2023-09-25 02:00:00,Card Payment,-124.29
TRX-0048639,ACC-000390,2023-10-03 15:00:00,Card Payment,-46.1
TRX-0021562,ACC-000390,2023-10-05 21:00:00,Transfer Out,-147.3
TRX-0004658,ACC-000390,2023-10-06 08:00:00,Salary Deposit,260.38
TRX-0043782,ACC-000390,2023-10-11 06:00:00,Salary Deposit,95.75
TRX-0001975,ACC-000390,2023-10-11 13:00:00,Transfer Out,-459.15
TRX-0007276,ACC-000390,2023-10-12 19:00:00,Card Payment,-279.01
TRX-0028170,ACC-000390,2023-10-14 01:00:00,Salary Deposit,1054.77
TRX-0025331,ACC-000390,2023-11-08 22:00:00,Card Payment,-352.22
TRX-0046885,ACC-000390,2023-12-02 21:00:00,Transfer Out,-195.37
TRX-0033233,ACC-000390,2023-12-04 12:00:00,Transfer In,135.23
TRX-0010358,ACC-000390,2023-12-07 10:00:00,Transfer Out,-25.79
TRX-0031381,ACC-000390,2023-12-21 21:00:00,Card Payment,-21.05
TRX-0009015,ACC-000390,2023-12-30 18:00:00,ATM Withdrawal,-100.15
TRX-0028432,ACC-000391,2023-01-05 11:00:00,Card Payment,-266.8
TRX-0012257,ACC-000391,2023-01-09 04:00:00,Transfer In,2.73
TRX-0012733,ACC-000391,2023-01-29 01:00:00,Transfer In,301.81
TRX-0006054,ACC-000391,2023-02-01 14:00:00,Transfer In,45.07
TRX-0035143,ACC-000391,2023-02-11 11:00:00,Card Payment,-8.79
TRX-0014899,ACC-000391,2023-02-12 02:00:00,Transfer In,82.24
TRX-0013189,ACC-000391,2023-02-19 11:00:00,Card Payment,-316.06
TRX-0022752,ACC-000391,2023-03-02 17:00:00,Transfer In,337.09
TRX-0037903,ACC-000391,2023-03-03 15:00:00,Transfer Out,-52.41
TRX-0039857,ACC-000391,2023-03-15 14:00:00,Transfer In,162.58
TRX-0031672,ACC-000391,2023-03-15 22:00:00,Card Payment,-11.43
TRX-0018581,ACC-000391,2023-03-25 04:00:00,ATM Withdrawal,-249.36
TRX-0013101,ACC-000391,2023-04-09 07:00:00,Card Payment,-190.18
TRX-0000352,ACC-000391,2023-05-06 17:00:00,Card Payment,-417.96
TRX-0042807,ACC-000391,2023-05-22 14:00:00,Card Payment,-295.99
TRX-0000491,ACC-000391,2023-05-26 18:00:00,Transfer Out,-33.31
TRX-0019618,ACC-000391,2023-06-12 16:00:00,Transfer Out,-115.11
TRX-0007722,ACC-000391,2023-06-16 21:00:00,Card Payment,-76.22
TRX-0016492,ACC-000391,2023-06-17 04:00:00,Card Payment,-32.38
TRX-0045807,ACC-000391,2023-07-01 21:00:00,Card Payment,-187.88
TRX-0037860,ACC-000391,2023-07-02 09:00:00,Card Payment,-28.03
TRX-0038437,ACC-000391,2023-07-04 14:00:00,Card Payment,-82.07
TRX-0013373,ACC-000391,2023-07-06 16:00:00,Transfer Out,-91.26
TRX-0005535,ACC-000391,2023-07-21 22:00:00,Transfer In,47.25
TRX-0044875,ACC-000391,2023-08-05 06:00:00,Card Payment,-287.57
TRX-0019846,ACC-000391,2023-08-19 19:00:00,Card Payment,-178.04
TRX-0002561,ACC-000391,2023-09-02 01:00:00,Card Payment,-587.14
TRX-0022712,ACC-000391,2023-09-02 23:00:00,Salary Deposit,265.81
TRX-0036219,ACC-000391,2023-09-26 21:00:00,Transfer Out,-122.57
TRX-0014624,ACC-000391,2023-10-02 03:00:00,ATM Withdrawal,-21.42
TRX-0006820,ACC-000391,2023-10-10 15:00:00,Transfer In,19.5
TRX-0001929,ACC-000391,2023-10-15 20:00:00,Transfer Out,-5.22
TRX-0045060,ACC-000391,2023-11-16 00:00:00,Salary Deposit,16.52
TRX-0015608,ACC-000391,2023-12-04 01:00:00,Salary Deposit,48.49
TRX-0009814,ACC-000391,2023-12-13 21:00:00,Transfer Out,-182.05
TRX-0045694,ACC-000391,2023-12-17 15:00:00,Transfer In,585.2
TRX-0047288,ACC-000392,2023-01-09 17:00:00,Transfer Out,-235.55
TRX-0019931,ACC-000392,2023-01-18 23:00:00,Fee,-223.09
TRX-0040541,ACC-000392,2023-01-23 20:00:00,Card Payment,-383.74
TRX-0036317,ACC-000392,2023-02-09 18:00:00,Salary Deposit,7.08
TRX-0002816,ACC-000392,2023-02-13 03:00:00,Transfer Out,-62.5
TRX-0024278,ACC-000392,2023-02-23 00:00:00,Fee,-12.33
TRX-0011657,ACC-000392,2023-03-08 12:00:00,Transfer In,224.13
TRX-0011963,ACC-000392,2023-03-09 09:00:00,Transfer Out,-66.49
TRX-0003120,ACC-000392,2023-03-10 13:00:00,Card Payment,-544.92
TRX-0000911,ACC-000392,2023-03-22 20:00:00,Card Payment,-229.51
TRX-0011547,ACC-000392,2023-05-02 21:00:00,Transfer Out,-75.58
TRX-0017800,ACC-000392,2023-05-04 05:00:00,Card Payment,-97.68
TRX-0017642,ACC-000392,2023-05-05 04:00:00,Transfer Out,-465.23
TRX-0014409,ACC-000392,2023-05-08 13:00:00,Card Payment,-39.41
TRX-0041023,ACC-000392,2023-05-12 12:00:00,Transfer Out,-129.38
TRX-0013756,ACC-000392,2023-05-30 22:00:00,Transfer In,224.67
TRX-0015270,ACC-000392,2023-06-01 10:00:00,Card Payment,-30.38
TRX-0020186,ACC-000392,2023-06-02 18:00:00,Transfer In,22.62
TRX-0014424,ACC-000392,2023-06-23 02:00:00,Card Payment,-91.83
TRX-0038223,ACC-000392,2023-07-02 03:00:00,Card Payment,-18.69
TRX-0031202,ACC-000392,2023-07-06 00:00:00,Fee,-33.49
TRX-0013103,ACC-000392,2023-07-06 05:00:00,Fee,-130.41
TRX-0012258,ACC-000392,2023-07-11 15:00:00,Card Payment,-144.44
TRX-0028067,ACC-000392,2023-07-11 18:00:00,Transfer In,26.54
TRX-0019865,ACC-000392,2023-07-15 15:00:00,Card Payment,-58.53
TRX-0027963,ACC-000392,2023-07-16 17:00:00,Salary Deposit,3.78
TRX-0016007,ACC-000392,2023-07-20 09:00:00,Salary Deposit,81.62
TRX-0002391,ACC-000392,2023-07-23 01:00:00,Transfer Out,-419.01
TRX-0031300,ACC-000392,2023-07-24 22:00:00,Card Payment,-81.12
TRX-0015626,ACC-000392,2023-07-25 21:00:00,Fee,-24.94
TRX-0015543,ACC-000392,2023-08-25 14:00:00,Card Payment,-195.38
TRX-0038071,ACC-000392,2023-09-01 05:00:00,Transfer Out,-32.52
TRX-0034108,ACC-000392,2023-09-03 15:00:00,Transfer In,305.19
TRX-0015112,ACC-000392,2023-09-06 09:00:00,Card Payment,-160.46
TRX-0036948,ACC-000392,2023-09-07 13:00:00,ATM Withdrawal,-18.95
TRX-0020072,ACC-000392,2023-09-20 16:00:00,Salary Deposit,33.41
TRX-0016369,ACC-000392,2023-09-24 19:00:00,Salary Deposit,84.4
TRX-0024565,ACC-000392,2023-09-24 23:00:00,Card Payment,-217.48
TRX-0004396,ACC-000392,2023-09-29 21:00:00,Card Payment,-150.76
TRX-0044963,ACC-000392,2023-10-09 19:00:00,Transfer Out,-690.94
TRX-0012652,ACC-000392,2023-10-21 10:00:00,Card Payment,-200.95
TRX-0012003,ACC-000392,2023-11-14 04:00:00,Card Payment,-529.5
TRX-0020022,ACC-000392,2023-12-07 02:00:00,Card Payment,-40.39
TRX-0031815,ACC-000392,2023-12-21 11:00:00,Transfer Out,-76.33
TRX-0024252,ACC-000393,2023-01-02 09:00:00,ATM Withdrawal,-218.83
TRX-0033533,ACC-000393,2023-01-05 00:00:00,Card Payment,-49.48
TRX-0017148,ACC-000393,2023-01-07 07:00:00,Card Payment,-18.39
TRX-0042257,ACC-000393,2023-01-16 15:00:00,Salary Deposit,15.75
TRX-0010454,ACC-000393,2023-01-20 16:00:00,ATM Withdrawal,-407.56
TRX-0003914,ACC-000393,2023-01-28 22:00:00,Card Payment,-196.18
TRX-0017471,ACC-000393,2023-02-16 22:00:00,Transfer Out,-29.96
TRX-0039765,ACC-000393,2023-03-01 04:00:00,Transfer Out,-7.08
TRX-0005809,ACC-000393,2023-03-01 05:00:00,Transfer In,0.85
TRX-0028128,ACC-000393,2023-03-08 20:00:00,Salary Deposit,62.59
TRX-0021153,ACC-000393,2023-03-09 19:00:00,Transfer In,95.61
TRX-0006386,ACC-000393,2023-03-16 19:00:00,Transfer In,181.4
TRX-0005224,ACC-000393,2023-03-19 18:00:00,Transfer In,179.59
TRX-0036373,ACC-000393,2023-03-23 07:00:00,Transfer In,17.76
TRX-0025270,ACC-000393,2023-03-26 10:00:00,Transfer In,137.57
TRX-0003239,ACC-000393,2023-04-15 00:00:00,Card Payment,-10.23
TRX-0031139,ACC-000393,2023-04-21 04:00:00,Transfer In,116.7
TRX-0012419,ACC-000393,2023-05-03 21:00:00,Transfer In,84.34
TRX-0021705,ACC-000393,2023-05-14 10:00:00,Card Payment,-20.45
TRX-0033155,ACC-000393,2023-05-24 04:00:00,Transfer In,144.64
TRX-0048102,ACC-000393,2023-05-28 09:00:00,Card Payment,-312.25
TRX-0004811,ACC-000393,2023-06-04 13:00:00,ATM Withdrawal,-538.31
TRX-0047407,ACC-000393,2023-06-10 07:00:00,Transfer Out,-24.33
TRX-0032776,ACC-000393,2023-06-15 08:00:00,Card Payment,-124.5
TRX-0000157,ACC-000393,2023-06-15 21:00:00,Transfer In,306.32
TRX-0015022,ACC-000393,2023-07-01 02:00:00,Card Payment,-17.14
TRX-0008286,ACC-000393,2023-07-14 10:00:00,Card Payment,-236.36
TRX-0038179,ACC-000393,2023-07-18 09:00:00,ATM Withdrawal,-241.12
TRX-0042290,ACC-000393,2023-07-19 10:00:00,Card Payment,-142.52
TRX-0027019,ACC-000393,2023-07-24 12:00:00,Card Payment,-360.02
TRX-0028707,ACC-000393,2023-07-25 12:00:00,Transfer Out,-92.98
TRX-0001137,ACC-000393,2023-08-03 20:00:00,Transfer In,214.33
TRX-0012531,ACC-000393,2023-08-12 23:00:00,Transfer Out,-338.38
TRX-0049701,ACC-000393,2023-09-05 06:00:00,Card Payment,-70.01
TRX-0014111,ACC-000393,2023-09-06 13:00:00,Card Payment,-197.52
TRX-0024450,ACC-000393,2023-09-13 07:00:00,Card Payment,-80.09
TRX-0040945,ACC-000393,2023-09-17 21:00:00,Card Payment,-285.65
TRX-0049832,ACC-000393,2023-09-18 18:00:00,ATM Withdrawal,-82.2
TRX-0010172,ACC-000393,2023-11-20 01:00:00,Salary Deposit,2.5
TRX-0008262,ACC-000393,2023-11-21 04:00:00,Transfer Out,-103.13
TRX-0048049,ACC-000393,2023-12-02 22:00:00,Transfer In,25.75
TRX-0019071,ACC-000393,2023-12-03 13:00:00,Card Payment,-66.08
TRX-0042348,ACC-000393,2023-12-06 12:00:00,Card Payment,-185.48
TRX-0013227,ACC-000394,2023-01-06 06:00:00,Card Payment,-426.12
TRX-0016828,ACC-000394,2023-01-09 22:00:00,Transfer In,35.84
TRX-0004439,ACC-000394,2023-01-11 12:00:00,ATM Withdrawal,-59.85
TRX-0016331,ACC-000394,2023-01-20 08:00:00,Card Payment,-27.88
TRX-0048486,ACC-000394,2023-01-26 12:00:00,Transfer Out,-3.34
TRX-0004807,ACC-000394,2023-02-09 20:00:00,Transfer In,78.67
TRX-0038550,ACC-000394,2023-02-11 19:00:00,ATM Withdrawal,-301.45
TRX-0020458,ACC-000394,2023-02-23 21:00:00,Card Payment,-241.49
TRX-0008570,ACC-000394,2023-03-19 02:00:00,Card Payment,-173.5
TRX-0020048,ACC-000394,2023-03-23 18:00:00,Card Payment,-105.34
TRX-0032293,ACC-000394,2023-04-02 00:00:00,ATM Withdrawal,-46.3
TRX-0011838,ACC-000394,2023-04-15 07:00:00,Card Payment,-490.07
TRX-0017713,ACC-000394,2023-05-15 10:00:00,Card Payment,-109.03
TRX-0030750,ACC-000394,2023-05-19 01:00:00,Card Payment,-63.34
TRX-0040359,ACC-000394,2023-05-23 04:00:00,Fee,-304.34
TRX-0010968,ACC-000394,2023-05-28 00:00:00,ATM Withdrawal,-75.06
TRX-0036254,ACC-000394,2023-06-04 21:00:00,Salary Deposit,117.98
TRX-0037691,ACC-000394,2023-06-11 18:00:00,Card Payment,-9.41
TRX-0017035,ACC-000394,2023-06-16 21:00:00,Card Payment,-90.26
TRX-0045306,ACC-000394,2023-06-19 17:00:00,Salary Deposit,51.98
TRX-0010089,ACC-000394,2023-06-23 03:00:00,Card Payment,-139.83
TRX-0023315,ACC-000394,2023-06-26 05:00:00,Transfer Out,-53.29
TRX-0012148,ACC-000394,2023-06-26 11:00:00,Card Payment,-42.99
TRX-0048093,ACC-000394,2023-06-30 03:00:00,Card Payment,-241.14
TRX-0003117,ACC-000394,2023-07-08 10:00:00,Transfer Out,-36.61
TRX-0036187,ACC-000394,2023-07-10 06:00:00,Card Payment,-9.78
TRX-0015086,ACC-000394,2023-07-10 22:00:00,Salary Deposit,127.9
TRX-0046605,ACC-000394,2023-07-12 02:00:00,Card Payment,-107.83
TRX-0039516,ACC-000394,2023-07-19 23:00:00,Transfer In,194.44
TRX-0043030,ACC-000394,2023-08-12 21:00:00,Card Payment,-101.4
TRX-0014556,ACC-000394,2023-08-14 17:00:00,Card Payment,-250.58
TRX-0022433,ACC-000394,2023-08-20 15:00:00,Salary Deposit,187.83
